analysis,waveform,action_id,action_label_en,action_label,phase_node,phase_percent,n_athletes,n_trials_total,min_trials_per_athlete,max_trials_per_athlete,sigma2_athlete,sigma2_trial,boundary_sigma2_athlete_zero,ss_between,ss_within,ms_between,ms_within,pointwise_relative_reliability_m1,pointwise_relative_reliability_m2,pointwise_relative_reliability_m5,pointwise_relative_reliability_m10,pointwise_relative_reliability_m15,pointwise_relative_reliability_m20,pointwise_relative_reliability_m30,pointwise_relative_reliability_m40,pointwise_relative_reliability_m50
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,174,87.4371859296,30,1500,50,50,19.235862005,9.81389232294,False,28176.6027845,14426.4217147,971.606992571,9.81389232294,0.662169524321,0.79675329698,0.907410172487,0.951457830702,0.967106310114,0.975125176402,0.983278133105,0.987405950825,0.989899318965
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,175,87.9396984925,30,1500,50,50,20.0398821766,8.97952191682,False,29318.2352917,13199.8972177,1010.97363075,8.97952191682,0.69056835599,0.816965907996,0.91775407868,0.957113416035,0.970994292114,0.978086817241,0.985283717968,0.98892203185,0.991117946459
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,176,88.4422110553,30,1500,50,50,20.8082808583,8.24371630367,False,30411.0750173,12118.2629664,1048.65775922,8.24371630367,0.716242698989,0.834663651488,0.926582291046,0.961892253814,0.974267972687,0.980576024952,0.986966294511,0.990192764729,0.992138792441
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,177,88.9447236181,30,1500,50,50,21.5890158759,7.71484847198,False,31527.8036257,11340.8272538,1087.16564227,7.71484847198,0.736729313909,0.848410063685,0.933297135704,0.965497872487,0.976730971327,0.98244611302,0.988228530331,0.991145339657,0.992903704668
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,178,89.4472361809,30,1500,50,50,22.464119455,7.56994767901,False,32792.5016924,11127.8230881,1130.77592043,7.56994767901,0.74795462615,0.855805539755,0.936859510632,0.967400583769,0.978028300992,0.98343020913,0.988892121009,0.991645891651,0.993305528052
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,179,89.9497487437,30,1500,50,50,23.4170936138,7.18355119816,False,34163.1087248,10559.8202613,1178.03823189,7.18355119816,0.76524837165,0.86701495828,0.942193547189,0.970236512785,0.979958843623,0.984893444507,0.989877993453,0.992389236039,0.993902106906
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,180,90.4522613065,30,1500,50,50,24.3169703768,7.15766638153,False,35467.1793714,10521.7695808,1223.00618522,7.15766638153,0.772589388831,0.87170711243,0.944403243948,0.971406776745,0.980754420109,0.985496030757,0.990283712259,0.99269503992,0.994147481453
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,181,90.9547738693,30,1500,50,50,25.1776841738,7.22517418406,False,36717.1721034,10621.0060506,1266.10938287,7.22517418406,0.777020468248,0.874520560829,0.945721741035,0.972103791709,0.981227971668,0.985854594262,0.990525053855,0.992876917686,0.994293404439
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,182,91.4572864322,30,1500,50,50,25.8218487814,7.36550483647,False,37655.2803733,10827.2921096,1298.45794391,7.36550483647,0.778062905489,0.875180403446,0.946030273701,0.972266759141,0.981338659611,0.985938392598,0.990581448407,0.992919414089,0.994327498344
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,183,91.959798995,30,1500,50,50,26.5494633013,7.63418952029,False,38718.113283,11222.2585948,1335.10735459,7.63418952029,0.776671335854,0.874299393681,0.945618267417,0.97204912521,0.981190839308,0.985826481484,0.990506133827,0.992862660133,0.994281965795
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,184,92.4623115578,30,1500,50,50,27.1103597173,8.15150201344,False,39546.4151485,11982.7079598,1363.66948788,8.15150201344,0.768829505496,0.869308775218,0.943275471201,0.970809836464,0.980348682587,0.98518874678,0.990076839707,0.992539120905,0.99402237706
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,185,92.9648241206,30,1500,50,50,27.5561654501,8.70206236947,False,40208.7997114,12792.0316831,1386.51033488,8.70206236947,0.759997581438,0.863634802063,0.940593318496,0.969387361619,0.97938117554,0.984455755644,0.98958319665,0.992166998779,0.993723766675
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,186,93.4673366834,30,1500,50,50,28.0008225217,9.22106628254,False,40868.6035787,13554.9674353,1409.26219237,9.22106628254,0.752267642004,0.858621849735,0.938207034824,0.968118490922,0.978517360964,0.983801021521,0.989142051791,0.991834373356,0.99345681284
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,187,93.9698492462,30,1500,50,50,28.3293884246,10.0669929019,False,41369.5560099,14798.4795658,1426.53641413,10.0669929019,0.737814019079,0.849128860716,0.933644902821,0.965683928274,0.976857903569,0.982542426464,0.988293495254,0.991194350596,0.992943052275
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,188,94.472361809,30,1500,50,50,28.4163739757,10.859789896,False,41518.6761717,15963.8911471,1431.67848868,10.859789896,0.723501767345,0.839571831086,0.928993905833,0.96319008891,0.975155214491,0.98124995063,0.987421350319,0.990536252448,0.992414644781
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,189,94.9748743719,30,1500,50,50,28.519614691,11.6014172943,False,41689.8824035,17054.0834226,1437.58215184,11.6014172943,0.710839509349,0.830983275128,0.924763582305,0.960911346003,0.973596876482,0.98006607791,0.986621825443,0.989932698554,0.991929910037
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,190,95.4773869347,30,1500,50,50,28.5264781806,12.3118868832,False,41720.4380815,18098.4737184,1438.63579592,12.3118868832,0.698521552859,0.822505374375,0.920539905964,0.95862616872,0.972031727619,0.978876095939,0.985817534277,0.989325302325,0.991441970985
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,191,95.9798994975,30,1500,50,50,28.3356113068,13.0995976556,False,41466.5247269,19256.4085538,1429.880163,13.0995976556,0.683853467048,0.812248191937,0.915365058838,0.955812631763,0.970101373976,0.977407156739,0.984823813425,0.988574511231,0.990838674461
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,192,96.4824120603,30,1500,50,50,28.2693124427,13.7977023652,False,41390.6364105,20282.6224768,1427.2633245,13.7977023652,0.672006620194,0.803832487357,0.911065340361,0.953463307737,0.968486696861,0.976177339969,0.9839911018,0.987945079852,0.990332756312
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,193,96.9849246231,30,1500,50,50,28.1556419822,14.3856895291,False,41242.8658705,21146.9636078,1422.16778864,14.3856895291,0.661842048237,0.796516189898,0.907287135854,0.9513901906,0.967059720158,0.975089651657,0.983254051972,0.987387737908,0.9898846749
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,194,97.4874371859,30,1500,50,50,28.0397454403,14.9097965102,False,41090.0149872,21917.4008699,1416.89706852,14.9097965102,0.652853189276,0.789971176523,0.903875066609,0.949510902749,0.965764427449,0.974101659458,0.982584091932,0.986880948902,0.989477149158
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,195,97.9899497487,30,1500,50,50,27.4961529674,15.0961676312,False,40307.210664,22191.3664179,1389.903816,15.0961676312,0.645565974827,0.784612692171,0.901058650302,0.947954604303,0.964690503971,0.973282028451,0.982027960151,0.986460135366,0.989138696176
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,196,98.4924623116,30,1500,50,50,27.2398888662,15.668989775,False,39952.2395595,23033.4149692,1377.66343309,15.668989775,0.634831058952,0.776632001791,0.896825236481,0.945606605429,0.963068120183,0.97204296366,0.981186653974,0.98582331275,0.988626402212
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,197,98.9949748744,30,1500,50,50,27.0166568907,16.025882942,False,39638.9030969,23558.0479248,1366.85872748,16.025882942,0.627673389993,0.771252259638,0.893944998717,0.944003125035,0.961958685106,0.971195069471,0.98061054232,0.985387072556,0.988275391875
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,198,99.4974874372,30,1500,50,50,26.8277882116,15.5994548826,False,39352.6770985,22931.1986775,1356.98886546,15.5994548826,0.632324569193,0.774753478722,0.895821944768,0.945048607798,0.962682183203,0.971748062243,0.980986317033,0.985671628999,0.988504360441
full_balanced_constrained_REML,racket,2,forehand_drive,forehand drive,199,100,30,1500,50,50,26.4406183628,16.0083081865,False,38803.1375634,23532.2130341,1338.03922632,16.0083081865,0.622880730143,0.767623545679,0.891990034596,0.942911979752,0.961203039275,0.97061728949,0.980217774525,0.985089590624,0.988035994856
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,0,0,30,1500,50,50,2.14189218336,2.25156718892,False,3171.03911436,3309.80376771,109.346176357,2.25156718892,0.487518377176,0.655478795632,0.826281744739,0.904878721062,0.934509294141,0.950064391036,0.9661460888,0.974392840978,0.97940881644
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,1,0.502512562814,30,1500,50,50,2.22014455894,2.33681860041,False,3286.97734988,3435.12334261,113.344046547,2.33681860041,0.48719826808,0.655189396783,0.826097756152,0.904768382053,0.934430835494,0.950003570594,0.966104156684,0.97436085238,0.979382961244
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,2,1.00502512563,30,1500,50,50,2.32185664578,2.44019045402,False,3437.45765954,3587.07996741,118.533022743,2.44019045402,0.48757532152,0.655530263868,0.826314457815,0.904898336953,0.934523241769,0.950075202859,0.966153542735,0.974398527263,0.979413412418
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,3,1.50753768844,30,1500,50,50,2.46917642489,2.54301101497,False,3654.05313552,3738.226192,126.001832259,2.54301101497,0.492634494324,0.660087243323,0.829200801486,0.90662632644,0.935751167798,0.951026757438,0.966809353769,0.974898733513,0.979817666383
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,4,2.01005025126,30,1500,50,50,2.56375814879,2.66879133276,False,3794.8442644,3923.12325915,130.856698772,2.66879133276,0.489963479148,0.657685219812,0.827681860245,0.905717650592,0.935105636028,0.950526590663,0.966464691765,0.974635870347,0.979605237196
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,5,2.51256281407,30,1500,50,50,2.6986769065,2.76457256056,False,3993.25411868,4063.92166402,137.698417885,2.76457256056,0.493969188625,0.661284305441,0.829955722928,0.907077381741,0.936071451801,0.951274856936,0.966980274339,0.97502907246,0.979922989654
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,6,3.01507537688,30,1500,50,50,2.82374097403,2.90367398809,False,4178.630958,4268.40076249,144.09072269,2.90367398809,0.493021894294,0.660434915493,0.829420199593,0.9067574522,0.935844287435,0.951098894255,0.966859053189,0.974936633971,0.979848293257
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,7,3.5175879397,30,1500,50,50,2.94756885586,3.08556757109,False,4363.45630056,4535.78432951,150.464010364,3.08556757109,0.48856326913,0.656422577746,0.826881205631,0.905238067021,0.934764772598,0.950262418844,0.966282605345,0.974496980163,0.979492985973
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,8,4.02010050251,30,1500,50,50,3.13936628077,3.27073799037,False,4646.93250883,4807.98484585,160.239052029,3.27073799037,0.489752763446,0.657495358241,0.827561564564,0.905645621587,0.935054448683,0.950486922991,0.966437352002,0.974615017191,0.979588384049
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,9,4.52261306533,30,1500,50,50,3.28034214485,3.46135269639,False,4856.87533823,5088.18846369,167.478459939,3.46135269639,0.48657529332,0.654625830937,0.825739231503,0.904553308879,0.934277886497,0.949884998925,0.966022403522,0.974298483704,0.979332550003
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,10,5.02512562814,30,1500,50,50,3.41622110442,3.64588837267,False,5059.25136422,5359.45590783,174.456943594,3.64588837267,0.483739471259,0.652054461891,0.824099510465,0.903568589035,0.933577314943,0.949341772332,0.965647773925,0.97401264961,0.979101500361
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,11,5.52763819095,30,1500,50,50,3.61150178169,3.78326306772,False,5346.39221242,5561.39670955,184.358352152,3.78326306772,0.488386291551,0.656262818763,0.826779791857,0.905177291256,0.934721568264,0.95022893188,0.966259521366,0.974479371469,0.979478754157
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,12,6.03015075377,30,1500,50,50,3.83500619703,4.03710583297,False,5677.83505485,5934.54557446,195.787415685,4.03710583297,0.487163569626,0.655158019704,0.826077802979,0.904756414684,0.934422325511,0.949996973586,0.966099608331,0.974357382554,0.979380156693
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,13,6.53266331658,30,1500,50,50,4.06021339378,4.21037913533,False,6009.4104159,6189.25732893,207.221048824,4.21037913533,0.490921705971,0.658547935824,0.828228040181,0.906044565533,0.935337925935,0.950706590934,0.966588742359,0.974730485202,0.979681701453
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,14,7.0351758794,30,1500,50,50,4.31662866206,4.40713762262,False,6386.91855105,6478.49230526,220.238570726,4.40713762262,0.494812506571,0.662039559337,0.830431320308,0.907361353682,0.936273042771,0.951430993325,0.967087825001,0.975111081642,0.979989256159
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,15,7.53768844221,30,1500,50,50,4.54995572171,4.49778199587,False,6727.87147436,6611.73953393,231.995568081,4.49778199587,0.502883247032,0.669224636079,0.83492900296,0.910039572772,0.938172368465,0.952901275706,0.968100034579,0.9758826906,0.98061263828
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,16,8.04020100503,30,1500,50,50,4.79023127567,4.6987292654,False,7082.09849842,6907.13202013,244.210293049,4.6987292654,0.504821498091,0.670938710979,0.835994833493,0.910672315894,0.938620583555,0.953248035593,0.96833861305,0.976064502022,0.980759495406
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,17,8.54271356784,30,1500,50,50,4.97573584903,4.85536173372,False,7355.62247136,7137.38174857,253.642154185,4.85536173372,0.506122109677,0.672086421712,0.836706967036,0.911094673296,0.938919659659,0.953479370778,0.96849774562,0.976185758643,0.980857433776
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,18,9.04522613065,30,1500,50,50,5.28229769997,5.01887437168,False,7804.87902173,7377.74532636,269.13375937,5.01887437168,0.512786085237,0.677936015199,0.840317644687,0.913231090418,0.940431152292,0.95464797221,0.969301230998,0.976797853918,0.981351747237
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,19,9.54773869347,30,1500,50,50,5.53075226188,5.1717699193,False,8169.57210739,7602.50178137,281.709383013,5.1717699193,0.516770922615,0.681409321487,0.842446725896,0.914486930944,0.941318612104,0.955333688794,0.969772407512,0.977156680999,0.981641470852
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,20,10.0502512563,30,1500,50,50,5.78589020559,5.32970787481,False,8544.10232647,7834.67057597,294.624218154,5.32970787481,0.520519918383,0.684660440274,0.844429692803,0.915653978135,0.942142639355,0.955970116301,0.970209520417,0.977489490595,0.981910150129
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,21,10.5527638191,30,1500,50,50,5.94169030812,5.41346715342,False,8772.44149423,7957.79671553,302.49798256,5.41346715342,0.523259173485,0.68702579652,0.845866417476,0.916497975658,0.942738157174,0.956429891707,0.970525187548,0.977729788081,0.982104121464
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,22,11.0552763819,30,1500,50,50,6.15258875595,5.50995968064,False,9081.04252686,8099.64073055,313.139397478,5.50995968064,0.527550971333,0.690714720796,0.848097087495,0.917805772471,0.943660247502,0.957141526682,0.971013579884,0.978101495097,0.982404131435
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,23,11.5577889447,30,1500,50,50,6.37361947769,5.67324000883,False,9406.27220291,8339.66281299,324.354213894,5.67324000883,0.529068964805,0.69201452254,0.848880183761,0.91826413763,0.943983232144,0.957390715509,0.971184541652,0.978231589558,0.982509121923
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,24,12.0603015075,30,1500,50,50,6.48980894247,5.72940584106,False,9576.37573597,8422.22658636,330.219852964,5.72940584106,0.531115055872,0.693762436513,0.84993089667,0.918878535625,0.944416005405,0.957724544379,0.971413527537,0.978405820297,0.982649723239
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,25,12.5628140704,30,1500,50,50,6.72652197182,5.81359539004,False,9922.05112546,8545.98522335,342.139693981,5.81359539004,0.536400240741,0.69825586656,0.852619653695,0.920447596456,0.945520403351,0.958576113354,0.971997416961,0.978849999056,0.983008123605
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,26,13.0653266332,30,1500,50,50,6.84306283225,5.84339519532,False,10091.8995674,8589.79093712,347.996536808,5.84339519532,0.539399004622,0.700791676495,0.854129219608,0.921326529538,0.946138530105,0.959052524778,0.972323928096,0.979098327021,0.983208467392
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,27,13.567839196,30,1500,50,50,6.92664143068,5.88992760095,False,10214.4379749,8658.19357339,352.221999135,5.88992760095,0.540444280649,0.701673260679,0.854652715377,0.92163099678,0.946352565874,0.959217454677,0.972436939193,0.979184268073,0.983277797482
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,28,14.0703517588,30,1500,50,50,7.02820971514,5.85410455191,False,10360.673119,8605.5336913,357.264590309,5.85410455191,0.545570428531,0.705979382705,0.857200080856,0.923110105036,0.947391721693,0.960017944494,0.972985261403,0.979601178847,0.983614092438
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,29,14.5728643216,30,1500,50,50,7.14687589552,5.81866311792,False,10531.7112789,8553.43478335,363.162457894,5.81866311792,0.551220885465,0.710692965302,0.859970227101,0.924713970762,0.948517338796,0.960884562391,0.973578546016,0.98005214669,0.983977795635
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,30,15.0753768844,30,1500,50,50,7.20782666507,5.82645180454,False,10620.3157667,8564.88415268,366.217785058,5.82645180454,0.552990077807,0.712161765499,0.860829562361,0.925210540259,0.948865588503,0.961152581405,0.973761960907,0.980191536873,0.98409019976
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,31,15.5778894472,30,1500,50,50,7.2267285675,5.93368477822,False,10650.8332814,8722.51662398,367.270113153,5.93368477822,0.549126260525,0.708949650546,0.858947902933,0.924122619658,0.948102463397,0.960565205374,0.973359955353,0.979886007097,0.98384381259
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,32,16.0804020101,30,1500,50,50,7.26542386053,5.98351289653,False,10708.3864718,8795.76395791,369.254705923,5.98351289653,0.548377880712,0.708325645236,0.858581340303,0.923910427469,0.94795355438,0.960450563891,0.973281475062,0.979826353779,0.983795703073
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,33,16.5829145729,30,1500,50,50,7.24443412615,6.00127143209,False,10678.4663544,8821.86900517,368.222977739,6.00127143209,0.546927009233,0.707114176647,0.857868730286,0.923497679143,0.947663840199,0.960227495106,0.973128751112,0.979710260675,0.983702072399
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,34,17.0854271357,30,1500,50,50,7.16673511073,6.03706780058,False,10566.8408768,8874.48966685,364.373823337,6.03706780058,0.542778104071,0.703637292542,0.855816560277,0.922307278203,0.946827821717,0.959583609406,0.9726877859,0.979375010895,0.983431664368
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,35,17.5879396985,30,1500,50,50,7.11738347827,6.02924165252,False,10495.0540514,8862.98522921,361.898415566,6.02924165252,0.541384835078,0.702465500837,0.855122582404,0.921904127,0.946544534245,0.959365364847,0.97253827754,0.979261328243,0.983339961179
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,36,18.0904522613,30,1500,50,50,7.06115799634,6.12358440586,False,10416.2630425,9001.66907662,359.181484223,6.12358440586,0.535555248706,0.697539537125,0.852192206704,0.920198458475,0.945345124545,0.958440992819,0.971904792232,0.978779545907,0.982951280412
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,37,18.5929648241,30,1500,50,50,7.01221225043,6.09189423056,False,10344.3726958,8955.08451893,356.702506752,6.09189423056,0.535115634217,0.697166548617,0.851969459809,0.920068584605,0.945253741082,0.958370541534,0.971856494728,0.978742808073,0.982921638858
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,38,19.0954773869,30,1500,50,50,6.90596215547,6.29062258723,False,10196.0731805,9247.21520322,351.588730361,6.29062258723,0.523314349138,0.687073353486,0.845895252237,0.916514901061,0.942750096077,0.956439107835,0.970531514043,0.977734603653,0.982108008466
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,39,19.5979899497,30,1500,50,50,6.83759333929,6.47911330917,False,10102.4046279,9524.29656448,348.358780274,6.47911330917,0.5134597855,0.678524517691,0.840679160926,0.913444535878,0.94058204091,0.954764581623,0.96938137227,0.976858891959,0.981401033429
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,40,20.1005025126,30,1500,50,50,6.7086072496,6.5865663352,False,9918.49093564,9682.25251275,342.016928815,6.5865663352,0.504589669838,0.670733928264,0.835867641063,0.910596845183,0.938567132741,0.95320668772,0.968310167741,0.9760428261,0.980741987369
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,41,20.6030150754,30,1500,50,50,6.64420501184,6.79959712954,False,9831.28558393,9995.40778043,339.009847722,6.79959712954,0.494220678196,0.66150962225,0.830097665712,0.907162149064,0.936131632034,0.95132146945,0.967012383399,0.975053556622,0.979942774007
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,42,21.1055276382,30,1500,50,50,6.54933499153,7.006068361,False,9699.71172019,10298.9204907,334.472817938,7.006068361,0.483153088197,0.651521534819,0.823758871059,0.903363798944,0.933431558876,0.94922872805,0.965569796966,0.973953148125,0.979053399902
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,43,21.608040201,30,1500,50,50,6.42709432248,7.19069325589,False,9527.81687202,10570.3190862,328.54540938,7.19069325589,0.471963179444,0.641270360611,0.817152440876,0.899376873942,0.930589826413,0.947023085603,0.964047167017,0.972790813428,0.978113548232
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,44,22.1105527638,30,1500,50,50,6.37221359381,7.42241454833,False,9454.95973293,10910.949386,326.033094239,7.42241454833,0.461934423179,0.631949581124,0.811055077791,0.895671355043,0.927941653478,0.944964803799,0.962624207848,0.971703757264,0.977234168311
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,45,22.6130653266,30,1500,50,50,6.29750734116,7.74611940308,False,9356.02310737,11386.7955225,322.621486461,7.74611940308,0.448424574068,0.619189403572,0.802564426278,0.89046961604,0.92421274152,0.942061812033,0.960613888036,0.970166661222,0.9759900697
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,46,23.1155778894,30,1500,50,50,6.23537318519,8.12407328178,False,9276.88924369,11942.3877242,319.892732541,8.12407328178,0.43423492678,0.605528311537,0.79328551822,0.884728628163,0.920081652942,0.938839273668,0.958377631006,0.968454978624,0.9746037579
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,47,23.6180904523,30,1500,50,50,6.23180048544,8.51308856227,False,9282.99027219,12514.2401865,320.103112834,8.51308856227,0.422641395624,0.594164343768,0.785413666133,0.879811419652,0.916530242551,0.936063490682,0.956447461357,0.966976026548,0.973405167832
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,48,24.1206030151,30,1500,50,50,6.28031326608,8.86259496688,False,9363.46948986,13028.0146013,322.878258271,8.86259496688,0.414736269247,0.586308951374,0.779888747677,0.876334263807,0.914011568301,0.934091841428,0.955074236163,0.965922942665,0.97255127981
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,49,24.6231155779,30,1500,50,50,6.23178497634,9.20472148133,False,9303.02513865,13530.9405776,320.793970298,9.20472148133,0.40370436105,0.575198556408,0.77195515493,0.871303263835,0.910356570282,0.93122614669,0.953075027399,0.964388503424,0.971306438607
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,50,25.1256281407,30,1500,50,50,6.16628716463,9.51925695718,False,9217.17484048,13993.3077271,317.833615189,9.51925695718,0.39311911125,0.564372576724,0.764086901581,0.866269003977,0.906686360675,0.928343129668,0.951059785579,0.962840186879,0.970049558944
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,51,25.6281407035,30,1500,50,50,6.33112360165,9.99832980663,False,9470.08078679,14697.5448157,326.554509889,9.99832980663,0.387711911927,0.558778675307,0.759966813925,0.863614936272,0.904746226876,0.926816929252,0.949991357494,0.962018669425,0.969382355767
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,52,26.1306532663,30,1500,50,50,6.44001347204,10.3548364686,False,9638.30979204,15221.6096088,332.35551007,10.3548364686,0.383451682796,0.55434054917,0.756671134536,0.861482971582,0.903185145749,0.925587807929,0.949130091485,0.961356115902,0.96884409569
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,53,26.6331658291,30,1500,50,50,6.60787129514,10.8376264213,False,9895.70454417,15931.3108393,341.231191178,10.8376264213,0.378772300026,0.549434159678,0.752999734582,0.859098515222,0.901436425483,0.924209780373,0.948163623461,0.960612288535,0.968239637227
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,54,27.135678392,30,1500,50,50,6.65238320174,11.3159639589,False,9974.11859733,16634.4670196,343.935124046,11.3159639589,0.370227886976,0.540388778385,0.746152935781,0.854624953509,0.898147708467,0.921614854682,0.946341219348,0.959208711815,0.967098550954
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,55,27.6381909548,30,1500,50,50,6.81942834771,11.8548593584,False,10231.9620256,17426.6432569,352.826276744,11.8548593584,0.36517742765,0.534988962246,0.742016472071,0.851905230481,0.896143274373,0.920031129519,0.94522738496,0.958350221905,0.966400293459
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,56,28.1407035176,30,1500,50,50,7.07828285675,12.4195796066,False,10623.6779509,18256.7820216,366.333722444,12.4195796066,0.363028658658,0.532679421452,0.740235904005,0.850730527167,0.895276336076,0.919345647223,0.944744910317,0.9579782032,0.966097634901
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,57,28.6432160804,30,1500,50,50,7.31722338592,13.0407372382,False,10988.1552895,19169.8837401,378.901906534,13.0407372382,0.359428113702,0.528793115397,0.737224181205,0.848738106666,0.893804282689,0.918181005309,0.943924660916,0.957345529716,0.965582814409
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,58,29.1457286432,30,1500,50,50,7.65948567788,13.8583772346,False,11508.1471727,20371.8145349,396.832661129,13.8583772346,0.355959404939,0.525029589591,0.734288885603,0.846789588169,0.892362672347,0.917039595192,0.943120138002,0.956724730665,0.965077528661
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,59,29.648241206,30,1500,50,50,7.98664441109,14.7314426232,False,12007.8462322,21655.2206561,414.063663178,14.7314426232,0.35155444202,0.520222391478,0.730512521941,0.844273026261,0.890497872531,0.915561865558,0.942077624598,0.955919912606,0.964422276251
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,60,30.1507537688,30,1500,50,50,8.38836516497,15.7908250941,False,12621.0634169,23212.5128884,435.209083343,15.7908250941,0.346924982809,0.515136310094,0.726483630272,0.841576042233,0.888495711244,0.913973708316,0.940956027545,0.955053566666,0.963716692279
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,61,30.6532663317,30,1500,50,50,8.82953019222,16.837077146,False,13291.094016,24750.5034047,458.313586757,16.837077146,0.344008465001,0.511914134411,0.723913221086,0.83984879544,0.887211456598,0.912954148756,0.940235344053,0.954496634799,0.963262976197
full_balanced_constrained_REML,racket,3,forehand_push,forehand push,62,31.1557788945,30,1500,50,50,9.19235170184,18.1525414053,False,13855.3336684,26684.2358657,477.770126497,18.1525414053,0.336163380337,0.503177059459,0.71687218874,0.835090921085,0.883665756404,0.910135744763,0.938240506204,0.952953995294,0.962005700234
