curve_family,normalised_time_pct,sigma2_action,raw_sigma2_action,omega_action,sigma2_athlete,raw_sigma2_athlete,omega_athlete,sigma2_action_x_athlete,raw_sigma2_action_x_athlete,omega_action_x_athlete,sigma2_trial_residual,raw_sigma2_trial_residual,omega_trial_residual
racket,15.57788944723618,15.213897166392275,15.213897166392275,0.28610868521476246,1.230978116843877,1.230978116843877,0.023149461751085485,14.60288939695244,14.60288939695244,0.27461822832140287,22.127472397889736,22.127472397889736,0.4161236247127493
racket,16.08040201005025,16.073051692288875,16.073051692288875,0.37244740905569146,1.1937828855597232,1.1937828855597232,0.027662534235179198,14.6414052473841,14.6414052473841,0.33927306112869593,11.246985050785964,11.246985050785964,0.2606169955804334
racket,16.58291457286432,16.95402108258407,16.95402108258407,0.3851017538968723,1.3186877508988168,1.3186877508988168,0.02995330507375155,14.65253608769244,14.65253608769244,0.3328247215761708,11.099537908362878,11.099537908362878,0.25212021945320534
racket,17.08542713567839,17.98353223538453,17.98353223538453,0.3971357177180942,1.3568394060175464,1.3568394060175464,0.029963490168896125,14.804706841446734,14.804706841446734,0.3269367663775988,11.13801098267767,11.13801098267767,0.24596402573541093
racket,17.587939698492463,18.926409492704963,18.926409492704963,0.40569472807819257,1.4241556183037862,1.4241556183037862,0.030527312987256385,14.863821537875857,14.863821537875857,0.3186116225233112,11.437463086409803,11.437463086409803,0.24516633641123994
racket,18.09045226130653,20.07183046581867,20.07183046581867,0.4168019191571453,1.51741645588349,1.51741645588349,0.03150993588003465,14.982192997409513,14.982192997409513,0.31111297024639994,11.585321226345194,11.585321226345194,0.24057517471642004
racket,18.5929648241206,21.1832889300528,21.1832889300528,0.4272463706949596,1.6289149655088693,1.6289149655088693,0.03285363332777971,15.06361588197799,15.06361588197799,0.3038185069546709,11.705148916462422,11.705148916462422,0.23608148902258982
racket,19.09547738693467,22.305648463817946,22.305648463817946,0.4377210686133006,1.7170576948023335,1.7170576948023335,0.03369515709255115,15.080784501046567,15.080784501046567,0.29594195022094033,11.85509932660499,11.85509932660499,0.23264182407320796
racket,19.597989949748744,23.44311942300484,23.44311942300484,0.44699713311174666,1.8142988222648435,1.8142988222648435,0.03459379093400765,15.103075590522549,15.103075590522549,0.2879749647783119,12.085299853770866,12.085299853770866,0.2304341111759337
racket,20.100502512562812,24.566076754003582,24.566076754003582,0.45613103131789945,1.920546212917501,1.920546212917501,0.03565977317273419,15.181357224783037,15.181357224783037,0.2818800981974951,12.189519226883593,12.189519226883593,0.22632909731187137
racket,20.60301507537688,25.67243770073218,25.67243770073218,0.463228667603494,2.0213905668786483,2.0213905668786483,0.03647359358378197,15.210288986276886,15.210288986276886,0.27445161161209847,12.51654104333754,12.51654104333754,0.22584612720062558
racket,21.105527638190953,26.722725720343462,26.722725720343462,0.47038744682317407,2.1510503284410643,2.1510503284410643,0.037863917123291777,15.191517225626235,15.191517225626235,0.26740906133286274,12.744738330001818,12.744738330001818,0.22433957472067137
racket,21.608040201005025,27.8366495470747,27.8366495470747,0.4759781601240019,2.251668944008843,2.251668944008843,0.038501229803725105,15.332351976162474,15.332351976162474,0.2621674951091353,13.062369048312203,13.062369048312203,0.22335311496313776
racket,22.110552763819094,29.275974581561357,29.275974581561357,0.47682458256883076,2.320843457839173,2.320843457839173,0.03780011524155197,15.367569482874297,15.367569482874297,0.2502951655240247,14.433400368275679,14.433400368275679,0.2350801366655926
racket,22.613065326633162,32.24130416359401,32.24130416359401,0.24014671938511756,2.362860154314207,2.362860154314207,0.017599570772484422,15.258068900426613,15.258068900426613,0.11364847935422613,84.39445888283603,84.39445888283603,0.6286052304881719
racket,23.115577889447234,31.26061810131275,31.26061810131275,0.4881127396041193,2.502323264404038,2.502323264404038,0.03907203178148566,15.704312265474545,15.704312265474545,0.2452118783658168,14.576594367257698,14.576594367257698,0.22760335024857817
racket,23.618090452261306,32.28316752115115,32.28316752115115,0.491586835206955,2.5557543931070152,2.5557543931070152,0.03891734641127154,15.89670932237214,15.89670932237214,0.24206463076678808,14.935711462285012,14.935711462285012,0.22743118761498543
racket,24.120603015075375,33.105093826801095,33.105093826801095,0.49168445006850875,2.6031113944187454,2.6031113944187454,0.03866200776013707,16.131782594666394,16.131782594666394,0.2395929368205546,15.489971108355531,15.489971108355531,0.23006060535079959
racket,24.623115577889443,34.02290201319856,34.02290201319856,0.49055642332492705,2.635676051561598,2.635676051561598,0.03800227906472082,16.454102672450812,16.454102672450812,0.2372421304004973,16.243055719353585,16.243055719353585,0.23419916720985479
racket,25.125628140703515,34.66256307751479,34.66256307751479,0.4862374217315786,2.649996257764564,2.649996257764564,0.03717345843965089,16.780724731869224,16.780724731869224,0.23539564313708664,17.19403675253493,17.19403675253493,0.24119347669168398
racket,25.628140703517587,35.204137755686574,35.204137755686574,0.4817671807299592,2.6790103657943267,2.6790103657943267,0.03666214693375319,17.13098628692273,17.13098628692273,0.23443684443716317,18.05879202536945,18.05879202536945,0.2471338278991243
