waveform,action_id,action_label_en,action_label,metric,reference_estimate,n_replicates,finite_replicates,infinite_fraction,resampling_mean_finite,resampling_sd_finite,percentile_2_5_finite,percentile_50_finite,percentile_97_5_finite
body_configuration,4,backhand_attack,backhand attack,mean_pointwise_reliability_m10,0.940076998276,5000,5000,0,0.934761006519,0.0106347756975,0.910050107102,0.936053353878,0.951783673571
body_configuration,4,backhand_attack,backhand attack,R_L2_m15,0.960342430538,5000,5000,0,0.957988784761,0.00693420065034,0.941859672353,0.9587972812,0.969090086515
body_configuration,4,backhand_attack,backhand attack,mean_pointwise_reliability_m15,0.959212772704,5000,5000,0,0.955437200771,0.00747524800857,0.938045157612,0.956378748845,0.967302831821
body_configuration,4,backhand_attack,backhand attack,R_L2_m20,0.969958984489,5000,5000,0,0.968147833176,0.00531868863819,0.955751600141,0.968776335937,0.976637028023
body_configuration,4,backhand_attack,backhand attack,mean_pointwise_reliability_m20,0.969084853544,5000,5000,0,0.966159867176,0.00576128865356,0.952690968234,0.966905803129,0.97526487398
body_configuration,4,backhand_attack,backhand attack,R_L2_m30,0.979770080551,5000,5000,0,0.978530846241,0.00362730251584,0.970059459757,0.978965297126,0.984302438115
body_configuration,4,backhand_attack,backhand attack,mean_pointwise_reliability_m30,0.979168650313,5000,5000,0,0.977153311727,0.00394915118938,0.967904829244,0.977676141248,0.983365823141
body_configuration,4,backhand_attack,backhand attack,R_L2_m40,0.984750436051,5000,5000,0,0.983808736536,0.00275186870826,0.977375245472,0.984140573262,0.988180444032
body_configuration,4,backhand_attack,backhand attack,mean_pointwise_reliability_m40,0.984292139236,5000,5000,0,0.98275519366,0.00300398785513,0.975714635648,0.983155437151,0.987469585683
body_configuration,4,backhand_attack,backhand attack,R_L2_m50,0.987763027141,5000,5000,0,0.987003684061,0.00221678073424,0.981817923373,0.98727208713,0.990521949957
body_configuration,4,backhand_attack,backhand attack,mean_pointwise_reliability_m50,0.987392863866,5000,5000,0,0.986150845431,0.00242381634419,0.980467401054,0.986473999935,0.989949178812
body_configuration,4,backhand_attack,backhand attack,required_n_R_L2_80,3,5000,5000,0,3.1456,0.498447921117,2,3,4
body_configuration,4,backhand_attack,backhand attack,required_n_mean_pointwise_R_80,3,5000,5000,0,3.274,0.5296981367,3,3,4
body_configuration,4,backhand_attack,backhand attack,required_n_R_L2_90,6,5000,5000,0,6.4268,1.06624065474,5,6,9
body_configuration,4,backhand_attack,backhand attack,required_n_mean_pointwise_R_90,6,5000,5000,0,6.7846,1.14562879375,5,7,9
body_configuration,5,backhand_drive,backhand drive,integrated_sigma2_athlete,1.06983060896,5000,5000,0,1.03606202731,0.178326822224,0.692474014287,1.03160849292,1.39302575617
body_configuration,5,backhand_drive,backhand drive,integrated_sigma2_trial,0.90423487269,5000,5000,0,0.904684324609,0.0908164743961,0.741332581967,0.900423455306,1.09569492628
body_configuration,5,backhand_drive,backhand drive,boundary_nodes,0,5000,5000,0,0,0,0,0,0
body_configuration,5,backhand_drive,backhand drive,boundary_fraction,0,5000,5000,0,0,0,0,0,0
body_configuration,5,backhand_drive,backhand drive,R_L2_m1,0.541942817451,5000,5000,0,0.531151639222,0.0358721148264,0.45610015448,0.533088673135,0.596066365022
body_configuration,5,backhand_drive,backhand drive,mean_pointwise_reliability_m1,0.556220877853,5000,5000,0,0.535938556346,0.0371416250834,0.457578482688,0.538428123861,0.601706775512
body_configuration,5,backhand_drive,backhand drive,R_L2_m2,0.702935039248,5000,5000,0,0.693070783928,0.030878780925,0.626468108082,0.695444017113,0.746919272716
body_configuration,5,backhand_drive,backhand drive,mean_pointwise_reliability_m2,0.713113423968,5000,5000,0,0.692537301639,0.0322756704153,0.623052448839,0.695249312517,0.747769053658
body_configuration,5,backhand_drive,backhand drive,R_L2_m5,0.855400802793,5000,5000,0,0.849089186285,0.0187854236542,0.807428223149,0.850939189622,0.880643630642
body_configuration,5,backhand_drive,backhand drive,mean_pointwise_reliability_m5,0.860449110747,5000,5000,0,0.845751336175,0.0204084783591,0.800920870704,0.847817496246,0.879125755756
body_configuration,5,backhand_drive,backhand drive,R_L2_m10,0.922065789241,5000,5000,0,0.918274077678,0.0110603637812,0.893455366921,0.919467472858,0.936534297293
body_configuration,5,backhand_drive,backhand drive,mean_pointwise_reliability_m10,0.92475558044,5000,5000,0,0.915408715637,0.0123939743326,0.887481280382,0.916802291554,0.93515946844
body_configuration,5,backhand_drive,backhand drive,R_L2_m15,0.946658140932,5000,5000,0,0.94396063137,0.00781267514506,0.926354742294,0.944830673456,0.956775098588
body_configuration,5,backhand_drive,backhand drive,mean_pointwise_reliability_m15,0.94848573382,5000,5000,0,0.941680063205,0.00888435146364,0.921503409882,0.942760538975,0.955675433387
body_configuration,5,backhand_drive,backhand drive,R_L2_m20,0.959452891158,5000,5000,0,0.957361326203,0.00603565502105,0.943730053034,0.958044338689,0.96722717338
body_configuration,5,backhand_drive,backhand drive,mean_pointwise_reliability_m20,0.960835895887,5000,5000,0,0.955491717357,0.00692242427482,0.939764224363,0.956350915786,0.96631390872
body_configuration,5,backhand_drive,backhand drive,R_L2_m30,0.972598240057,5000,5000,0,0.971155918605,0.00414675029408,0.961769628361,0.971632838108,0.977910133121
body_configuration,5,backhand_drive,backhand drive,mean_pointwise_reliability_m30,0.973528122815,5000,5000,0,0.969792750893,0.00480140278468,0.958820784351,0.970403685093,0.977263285265
body_configuration,5,backhand_drive,backhand drive,R_L2_m40,0.979306923363,5000,5000,0,0.978206512654,0.00315782591222,0.97105053406,0.978572670447,0.983340598849
body_configuration,5,backhand_drive,backhand drive,mean_pointwise_reliability_m40,0.98000718528,5000,5000,0,0.977137013698,0.0036752876126,0.968752030868,0.977613961143,0.982837428265
body_configuration,5,backhand_drive,backhand drive,R_L2_m50,0.983376741418,5000,5000,0,0.982487267489,0.00254962498536,0.976705554899,0.982784359315,0.986627924925
body_configuration,5,backhand_drive,backhand drive,mean_pointwise_reliability_m50,0.983938289401,5000,5000,0,0.981608122294,0.0029770690508,0.974791852952,0.982000377928,0.986217499521
body_configuration,5,backhand_drive,backhand drive,required_n_R_L2_80,4,5000,5000,0,4.0696,0.588238935305,3,4,5
body_configuration,5,backhand_drive,backhand drive,required_n_mean_pointwise_R_80,4,5000,5000,0,4.1512,0.64994080085,3,4,5
body_configuration,5,backhand_drive,backhand drive,required_n_R_L2_90,8,5000,5000,0,8.5178,1.22179446567,7,8,11
body_configuration,5,backhand_drive,backhand drive,required_n_mean_pointwise_R_90,8,5000,5000,0,8.8164,1.3930826163,7,9,12
body_configuration,6,backhand_push,backhand push,integrated_sigma2_athlete,0.886892015293,5000,5000,0,0.855962763757,0.127250797986,0.616115019903,0.853079887362,1.11068086889
body_configuration,6,backhand_push,backhand push,integrated_sigma2_trial,0.322845969876,5000,5000,0,0.323206178341,0.0349578761087,0.25996307953,0.320975062034,0.396960467455
body_configuration,6,backhand_push,backhand push,boundary_nodes,0,5000,5000,0,0,0,0,0,0
body_configuration,6,backhand_push,backhand push,boundary_fraction,0,5000,5000,0,0,0,0,0,0
body_configuration,6,backhand_push,backhand push,R_L2_m1,0.733127359946,5000,5000,0,0.722984307422,0.0409698284058,0.635350977297,0.725999453966,0.794899615129
body_configuration,6,backhand_push,backhand push,mean_pointwise_reliability_m1,0.705120824903,5000,5000,0,0.688581621656,0.0384590014662,0.608989760525,0.690353968871,0.758434839076
body_configuration,6,backhand_push,backhand push,R_L2_m2,0.846016717397,5000,5000,0,0.838559326643,0.0279462898811,0.777020940598,0.841251081852,0.88573155648
body_configuration,6,backhand_push,backhand push,mean_pointwise_reliability_m2,0.823017344551,5000,5000,0,0.809193360425,0.0280985353359,0.749471742948,0.811161728394,0.858220008399
body_configuration,6,backhand_push,backhand push,R_L2_m5,0.932136808788,5000,5000,0,0.928240299982,0.013872201222,0.897032636754,0.929815394636,0.950928208154
body_configuration,6,backhand_push,backhand push,mean_pointwise_reliability_m5,0.919098663521,5000,5000,0,0.910837883181,0.0151758189936,0.878186566446,0.912202872858,0.936505418638
body_configuration,6,backhand_push,backhand push,R_L2_m10,0.964876611789,5000,5000,0,0.962730926292,0.00750111252762,0.945721880978,0.963631440831,0.974846951482
body_configuration,6,backhand_push,backhand push,mean_pointwise_reliability_m10,0.957469131738,5000,5000,0,0.952619519675,0.00857363976536,0.934007023215,0.953427076003,0.966871586484
body_configuration,6,backhand_push,backhand push,R_L2_m15,0.976307015225,5000,5000,0,0.97482840132,0.00513716564064,0.963147831862,0.975456759793,0.983089517589
