curve_family,normalised_time_pct,component,display_rolling_11
racket,50.7537688442211,athlete,0.00023153902473767272
racket,51.256281407035175,athlete,0.0
racket,51.75879396984924,athlete,0.0
racket,52.26130653266331,athlete,0.0
racket,52.76381909547738,athlete,3.282261579848182e-05
racket,53.26633165829145,athlete,0.00020349463374144544
racket,53.768844221105525,athlete,0.00040168790720060914
racket,54.27135678391959,athlete,0.0008683323765852999
racket,54.77386934673366,athlete,0.0015018217524907
racket,55.27638190954774,athlete,0.0022532479569359093
racket,55.778894472361806,athlete,0.003249496866801918
racket,56.281407035175874,athlete,0.004079231273570309
racket,56.78391959798994,athlete,0.004607521904625828
racket,57.28643216080401,athlete,0.005183415969946382
racket,57.78894472361809,athlete,0.005851027496789746
racket,58.29145728643216,athlete,0.006375305475263155
racket,58.793969849246224,athlete,0.006600411264503918
racket,59.2964824120603,athlete,0.006814153496216591
racket,59.79899497487437,athlete,0.006871272019006381
racket,60.30150753768844,athlete,0.006807872716146663
racket,60.804020100502505,athlete,0.006671970729399482
racket,61.306532663316574,athlete,0.0063248076801351
racket,61.80904522613065,athlete,0.006014526185644136
racket,62.31155778894472,athlete,0.006125902129225727
racket,62.81407035175879,athlete,0.0066106219406176815
racket,63.31658291457286,athlete,0.007369372824149027
racket,63.81909547738693,athlete,0.00856419345112841
racket,64.321608040201,athlete,0.010105699185268728
racket,64.82412060301507,athlete,0.011813558985649973
racket,65.32663316582914,athlete,0.013069778642850544
racket,65.82914572864321,athlete,0.015232158934737155
racket,66.33165829145727,athlete,0.017815380783783794
racket,66.83417085427135,athlete,0.02018083568290858
racket,67.33668341708542,athlete,0.022836435366292998
racket,67.83919597989949,athlete,0.025364401688928593
racket,68.34170854271356,athlete,0.026257579588317346
racket,68.84422110552764,athlete,0.028207796724998235
racket,69.3467336683417,athlete,0.02987402591827656
racket,69.84924623115577,athlete,0.03134992224643179
racket,70.35175879396985,athlete,0.03255301051414367
racket,70.85427135678391,athlete,0.033989180943073224
racket,71.35678391959799,athlete,0.034360053308259295
racket,71.85929648241205,athlete,0.034323173863700436
racket,72.36180904522612,athlete,0.034549392756791364
racket,72.8643216080402,athlete,0.0347036633556664
racket,73.36683417085426,athlete,0.034999133227774495
racket,73.86934673366834,athlete,0.0369174697615382
racket,74.3718592964824,athlete,0.03738342947297041
racket,74.87437185929647,athlete,0.03789919695162294
racket,75.37688442211055,athlete,0.038803640682911575
racket,75.87939698492461,athlete,0.03892032404943637
racket,76.38190954773869,athlete,0.040119759995253496
racket,76.88442211055276,athlete,0.04210020093909886
racket,77.38693467336682,athlete,0.04414889836216162
racket,77.8894472361809,athlete,0.04640213563115847
racket,78.39195979899498,athlete,0.048575279368748676
racket,78.89447236180904,athlete,0.050796649116395295
racket,79.39698492462311,athlete,0.052670194230419916
racket,79.89949748743717,athlete,0.05480451275087477
racket,80.40201005025125,athlete,0.05685801139581784
racket,80.90452261306532,athlete,0.058569536512931265
racket,81.40703517587939,athlete,0.06105579302662342
racket,81.90954773869346,athlete,0.06256069636500929
racket,82.41206030150752,athlete,0.06353275229518489
racket,82.9145728643216,athlete,0.06431857150627622
racket,83.41708542713567,athlete,0.0647709454189585
racket,83.91959798994974,athlete,0.06516635814529112
racket,84.42211055276381,athlete,0.06531012764586736
racket,84.92462311557789,athlete,0.06513027413743194
racket,85.42713567839195,athlete,0.0646034705395078
racket,85.92964824120602,athlete,0.06413025716498637
racket,86.4321608040201,athlete,0.06341773954305106
racket,86.93467336683416,athlete,0.06265309267267846
racket,87.43718592964824,athlete,0.06173839103149368
racket,87.9396984924623,athlete,0.060599224689586804
racket,88.44221105527637,athlete,0.05927017960899816
racket,88.94472361809045,athlete,0.05796015512065525
racket,89.44723618090451,athlete,0.05661874038846135
racket,89.94974874371859,athlete,0.0551621736096036
racket,90.45226130653263,athlete,0.05397281064973765
racket,90.95477386934672,athlete,0.05275633564324728
racket,91.4572864321608,athlete,0.05134882385007908
racket,91.95979899497486,athlete,0.05011801865791343
racket,92.46231155778894,athlete,0.04903359996964465
racket,92.964824120603,athlete,0.04820208538543979
racket,93.46733668341707,athlete,0.04750359504641744
racket,93.96984924623116,athlete,0.04702273271707947
racket,94.47236180904522,athlete,0.04674412571557171
racket,94.97487437185929,athlete,0.04670178695470529
racket,95.47738693467336,athlete,0.046983933564014875
racket,95.97989949748742,athlete,0.04747668439648978
racket,96.4824120603015,athlete,0.048353924246676956
racket,96.98492462311556,athlete,0.04963499272910512
racket,97.48743718592964,athlete,0.051161292825753775
racket,97.98994974874373,athlete,0.05179298842400457
racket,98.49246231155776,athlete,0.05244587185908314
racket,98.99497487437183,athlete,0.05320160432205462
racket,99.49748743718592,athlete,0.054223085752270125
racket,100.0,athlete,0.055271077912464474
racket,0.0,athlete × fixed action,0.35973191806555477
racket,0.5025125628140703,athlete × fixed action,0.35971813922148393
racket,1.0050251256281406,athlete × fixed action,0.35971543698994607
racket,1.507537688442211,athlete × fixed action,0.35756266702222284
racket,2.0100502512562812,athlete × fixed action,0.35824314122483814
racket,2.5125628140703515,athlete × fixed action,0.35890945841913885
racket,3.015075376884422,athlete × fixed action,0.35917827636255867
racket,3.517587939698492,athlete × fixed action,0.3598149216997309
racket,4.0201005025125625,athlete × fixed action,0.35923823888683165
racket,4.522613065326633,athlete × fixed action,0.3601698154003934
racket,5.025125628140703,athlete × fixed action,0.3616179123426771
racket,5.527638190954773,athlete × fixed action,0.3632184188409419
racket,6.030150753768844,athlete × fixed action,0.36493087872789437
racket,6.532663316582914,athlete × fixed action,0.36688187473171757
racket,7.035175879396984,athlete × fixed action,0.3707082049165782
racket,7.537688442211055,athlete × fixed action,0.37239496774002157
racket,8.040201005025125,athlete × fixed action,0.37399260575805476
racket,8.542713567839195,athlete × fixed action,0.37549540330974784
racket,9.045226130653266,athlete × fixed action,0.3768075791340536
racket,9.547738693467336,athlete × fixed action,0.3794972566576041
racket,10.050251256281406,athlete × fixed action,0.377033979179846
racket,10.552763819095476,athlete × fixed action,0.3609042877939055
racket,11.055276381909549,athlete × fixed action,0.35853004032275915
racket,11.557788944723615,athlete × fixed action,0.3573910227772785
racket,12.060301507537687,athlete × fixed action,0.3548324656030972
racket,12.562814070351758,athlete × fixed action,0.35243282058126413
racket,13.065326633165828,athlete × fixed action,0.34258704132809586
racket,13.567839195979898,athlete × fixed action,0.33859853337974893
racket,14.070351758793969,athlete × fixed action,0.33401988447983694
racket,14.57286432160804,athlete × fixed action,0.32899326263919676
racket,15.07537688442211,athlete × fixed action,0.3233062943981432
racket,15.57788944723618,athlete × fixed action,0.32055354904402594
racket,16.08040201005025,athlete × fixed action,0.3302308594298119
racket,16.58291457286432,athlete × fixed action,0.32528441380285644
racket,17.08542713567839,athlete × fixed action,0.31819638042695314
racket,17.587939698492463,athlete × fixed action,0.31172972130897614
racket,18.09045226130653,athlete × fixed action,0.30431313653973596
racket,18.5929648241206,athlete × fixed action,0.303657757722596
racket,19.09547738693467,athlete × fixed action,0.2966481608117268
racket,19.597989949748744,athlete × fixed action,0.2891454738978954
racket,20.100502512562812,athlete × fixed action,0.26975562962304334
racket,20.60301507537688,athlete × fixed action,0.26308292560872565
racket,21.105527638190953,athlete × fixed action,0.25680580383785184
racket,21.608040201005025,athlete × fixed action,0.2509671156438413
racket,22.110552763819097,athlete × fixed action,0.24563076838743736
racket,22.61306532663316,athlete × fixed action,0.24085083005641686
racket,23.11557788944723,athlete × fixed action,0.2365378069872958
racket,23.618090452261303,athlete × fixed action,0.23291086133051217
racket,24.120603015075375,athlete × fixed action,0.23005695398043272
racket,24.623115577889443,athlete × fixed action,0.2279212653304633
racket,25.125628140703515,athlete × fixed action,0.22683305851894822
racket,25.628140703517587,athlete × fixed action,0.23858503853121293
racket,26.130653266331656,athlete × fixed action,0.23896097412673914
racket,26.633165829145725,athlete × fixed action,0.23950715222369068
racket,27.135678391959797,athlete × fixed action,0.2421075170398579
racket,27.63819095477387,athlete × fixed action,0.2456488548912846
racket,28.140703517587937,athlete × fixed action,0.24997422334358124
racket,28.64321608040201,athlete × fixed action,0.25495701866197507
racket,29.14572864321608,athlete × fixed action,0.2600547721298118
racket,29.64824120603015,athlete × fixed action,0.26623278400432393
racket,30.15075376884422,athlete × fixed action,0.27274534103396364
racket,30.653266331658287,athlete × fixed action,0.2801781865213369
racket,31.15577889447236,athlete × fixed action,0.2875912870837916
racket,31.65829145728643,athlete × fixed action,0.2945079889660821
racket,32.1608040201005,athlete × fixed action,0.3018159332094187
racket,32.66331658291457,athlete × fixed action,0.3049295638363341
racket,33.16582914572864,athlete × fixed action,0.30898892974885606
racket,33.66834170854271,athlete × fixed action,0.3118645353704539
racket,34.17085427135678,athlete × fixed action,0.31172183433541795
racket,34.67336683417085,athlete × fixed action,0.31201957493108085
racket,35.175879396984925,athlete × fixed action,0.31062222679952933
racket,35.678391959798994,athlete × fixed action,0.30870829414131723
racket,36.18090452261306,athlete × fixed action,0.3046991370223812
racket,36.68341708542713,athlete × fixed action,0.30034754453254336
racket,37.1859296482412,athlete × fixed action,0.29587580367039507
racket,37.688442211055275,athlete × fixed action,0.29154168792403423
racket,38.19095477386934,athlete × fixed action,0.2901690953948394
racket,38.69346733668341,athlete × fixed action,0.28679330158177974
racket,39.19597989949749,athlete × fixed action,0.2835352996006128
racket,39.69849246231155,athlete × fixed action,0.28542279827899236
racket,40.201005025125625,athlete × fixed action,0.28575721595262427
racket,40.70351758793969,athlete × fixed action,0.28658164595334895
racket,41.20603015075376,athlete × fixed action,0.2886517830992019
racket,41.70854271356784,athlete × fixed action,0.2923906112457022
racket,42.211055276381906,athlete × fixed action,0.2931878340724046
racket,42.713567839195974,athlete × fixed action,0.2953721228049631
racket,43.21608040201005,athlete × fixed action,0.29702975339736815
racket,43.71859296482412,athlete × fixed action,0.2957385597195181
racket,44.22110552763819,athlete × fixed action,0.299765462321541
racket,44.723618090452256,athlete × fixed action,0.3031007937418618
racket,45.22613065326632,athlete × fixed action,0.303902841236356
racket,45.7286432160804,athlete × fixed action,0.30297909891869296
racket,46.23115577889447,athlete × fixed action,0.30335153275577126
racket,46.73366834170854,athlete × fixed action,0.3022344013611992
racket,47.23618090452261,athlete × fixed action,0.3009777279260934
racket,47.73869346733668,athlete × fixed action,0.30243219983672437
racket,48.24120603015075,athlete × fixed action,0.3004464283737944
racket,48.74371859296482,athlete × fixed action,0.2993224295589908
racket,49.24623115577889,athlete × fixed action,0.30115138473321523
racket,49.74874371859296,athlete × fixed action,0.2970258404583023
racket,50.25125628140703,athlete × fixed action,0.2919029812667264
racket,50.7537688442211,athlete × fixed action,0.28778013596242497
racket,51.256281407035175,athlete × fixed action,0.2830822627714764
racket,51.75879396984924,athlete × fixed action,0.27892148354505125
racket,52.26130653266331,athlete × fixed action,0.2749445328065737
racket,52.76381909547738,athlete × fixed action,0.26895189267084435
racket,53.26633165829145,athlete × fixed action,0.26131720208976933
racket,53.768844221105525,athlete × fixed action,0.2552141895975635
racket,54.27135678391959,athlete × fixed action,0.24826652496052082
racket,54.77386934673366,athlete × fixed action,0.24006559938761785
racket,55.27638190954774,athlete × fixed action,0.23245570069858104
racket,55.778894472361806,athlete × fixed action,0.22681007886595175
racket,56.281407035175874,athlete × fixed action,0.21887631478477365
racket,56.78391959798994,athlete × fixed action,0.21520217875665673
racket,57.28643216080401,athlete × fixed action,0.21230341023067742
racket,57.78894472361809,athlete × fixed action,0.21017128885072303
racket,58.29145728643216,athlete × fixed action,0.2114064813183372
racket,58.793969849246224,athlete × fixed action,0.21554965056314232
racket,59.2964824120603,athlete × fixed action,0.2200421906608148
racket,59.79899497487437,athlete × fixed action,0.22804682682146565
racket,60.30150753768844,athlete × fixed action,0.23758696644809188
racket,60.804020100502505,athlete × fixed action,0.24987759779886787
racket,61.306532663316574,athlete × fixed action,0.26390516528371905
racket,61.80904522613065,athlete × fixed action,0.2789051228685955
racket,62.31155778894472,athlete × fixed action,0.29392687297683473
racket,62.81407035175879,athlete × fixed action,0.30807647310563047
racket,63.31658291457286,athlete × fixed action,0.32355268025668893
racket,63.81909547738693,athlete × fixed action,0.33745566167289576
racket,64.321608040201,athlete × fixed action,0.3511361945767446
racket,64.82412060301507,athlete × fixed action,0.364636493728991
racket,65.32663316582914,athlete × fixed action,0.3650462401761734
racket,65.82914572864321,athlete × fixed action,0.3759650690628471
racket,66.33165829145727,athlete × fixed action,0.38287469081823267
racket,66.83417085427135,athlete × fixed action,0.38417466570300696
racket,67.33668341708542,athlete × fixed action,0.3928690560321398
racket,67.83919597989949,athlete × fixed action,0.40011407448411856
racket,68.34170854271356,athlete × fixed action,0.3924975410833676
racket,68.84422110552764,athlete × fixed action,0.3969714875403684
racket,69.3467336683417,athlete × fixed action,0.40159939560990787
racket,69.84924623115577,athlete × fixed action,0.4045739357650035
racket,70.35175879396985,athlete × fixed action,0.4070205857720161
racket,70.85427135678391,athlete × fixed action,0.4196030772785138
racket,71.35678391959799,athlete × fixed action,0.4160039442690182
racket,71.85929648241205,athlete × fixed action,0.4160693583238771
racket,72.36180904522612,athlete × fixed action,0.4192545968323423
racket,72.8643216080402,athlete × fixed action,0.4139263517934604
racket,73.36683417085426,athlete × fixed action,0.40680285256438914
racket,73.86934673366834,athlete × fixed action,0.4109070669230119
racket,74.3718592964824,athlete × fixed action,0.3995202704096769
racket,74.87437185929647,athlete × fixed action,0.38452039754504475
racket,75.37688442211055,athlete × fixed action,0.3723063066017765
racket,75.87939698492461,athlete × fixed action,0.35307253103706265
racket,76.38190954773869,athlete × fixed action,0.3384454398691885
racket,76.88442211055276,athlete × fixed action,0.3308467864707563
racket,77.38693467336682,athlete × fixed action,0.3219264127649717
racket,77.8894472361809,athlete × fixed action,0.3146880667934725
racket,78.39195979899498,athlete × fixed action,0.30981230064539217
racket,78.89447236180904,athlete × fixed action,0.3084590864254623
racket,79.39698492462311,athlete × fixed action,0.30881579758341043
racket,79.89949748743717,athlete × fixed action,0.31296055561131364
racket,80.40201005025125,athlete × fixed action,0.32184812603659224
racket,80.90452261306532,athlete × fixed action,0.3298180871815779
racket,81.40703517587939,athlete × fixed action,0.34635327058629595
racket,81.90954773869346,athlete × fixed action,0.35826679429892105
racket,82.41206030150752,athlete × fixed action,0.3684048631120449
racket,82.9145728643216,athlete × fixed action,0.3778502753005634
racket,83.41708542713567,athlete × fixed action,0.38633391029910435
racket,83.91959798994974,athlete × fixed action,0.39342489348338144
racket,84.42211055276381,athlete × fixed action,0.3987092422015382
racket,84.92462311557789,athlete × fixed action,0.4035813107957733
racket,85.42713567839195,athlete × fixed action,0.40512686626479444
racket,85.92964824120602,athlete × fixed action,0.4044584225382921
racket,86.4321608040201,athlete × fixed action,0.40195242290286365
racket,86.93467336683416,athlete × fixed action,0.3979408912635405
racket,87.43718592964824,athlete × fixed action,0.39289826475296863
racket,87.9396984924623,athlete × fixed action,0.38700291987176366
racket,88.44221105527637,athlete × fixed action,0.38054380450614145
racket,88.94472361809045,athlete × fixed action,0.37390565022345934
racket,89.44723618090451,athlete × fixed action,0.3671307643510492
racket,89.94974874371859,athlete × fixed action,0.3604845846602775
racket,90.45226130653263,athlete × fixed action,0.3537898007088254
racket,90.95477386934672,athlete × fixed action,0.3482806735715089
racket,91.4572864321608,athlete × fixed action,0.34339309572117
racket,91.95979899497486,athlete × fixed action,0.33927466364097303
racket,92.46231155778894,athlete × fixed action,0.3360717596234389
racket,92.964824120603,athlete × fixed action,0.33341090663181283
racket,93.46733668341707,athlete × fixed action,0.3306557166883032
racket,93.96984924623116,athlete × fixed action,0.32935838335096296
racket,94.47236180904522,athlete × fixed action,0.32866365989595187
racket,94.97487437185929,athlete × fixed action,0.32856599833635286
racket,95.47738693467336,athlete × fixed action,0.3291579046796839
racket,95.97989949748742,athlete × fixed action,0.33054882796505536
racket,96.4824120603015,athlete × fixed action,0.33184166360505823
racket,96.98492462311556,athlete × fixed action,0.33368978375010405
racket,97.48743718592964,athlete × fixed action,0.3357627341961694
racket,97.98994974874373,athlete × fixed action,0.33663067066271835
racket,98.49246231155776,athlete × fixed action,0.33774425178392486
racket,98.99497487437183,athlete × fixed action,0.33980110312402767
racket,99.49748743718592,athlete × fixed action,0.34101568610920463
racket,100.0,athlete × fixed action,0.3422381664013731
racket,0.0,within-cell unexplained,0.253064928704137
racket,0.5025125628140703,within-cell unexplained,0.25304240624546054
racket,1.0050251256281406,within-cell unexplained,0.2533478841718494
racket,1.507537688442211,within-cell unexplained,0.2586560910913625
racket,2.0100502512562812,within-cell unexplained,0.2587257497830658
racket,2.5125628140703515,within-cell unexplained,0.25894954468990655
racket,3.015075376884422,within-cell unexplained,0.2598578133832675
racket,3.517587939698492,within-cell unexplained,0.261168297353906
racket,4.0201005025125625,within-cell unexplained,0.2659257889212549
racket,4.522613065326633,within-cell unexplained,0.26834291031209095
racket,5.025125628140703,within-cell unexplained,0.27038455669828676
racket,5.527638190954773,within-cell unexplained,0.2726100823827654
racket,6.030150753768844,within-cell unexplained,0.27489467887939145
racket,6.532663316582914,within-cell unexplained,0.2770027628350166
racket,7.035175879396984,within-cell unexplained,0.27508029828411934
racket,7.537688442211055,within-cell unexplained,0.2768394277968105
racket,8.040201005025125,within-cell unexplained,0.2784035481776011
racket,8.542713567839195,within-cell unexplained,0.27965724655475477
racket,9.045226130653266,within-cell unexplained,0.28050041520820684
racket,9.547738693467336,within-cell unexplained,0.2776500624587354
racket,10.050251256281406,within-cell unexplained,0.283663480675372
racket,10.552763819095476,within-cell unexplained,0.3148381940430199
racket,11.055276381909549,within-cell unexplained,0.3179815996670398
racket,11.557788944723615,within-cell unexplained,0.3171661106229846
racket,12.060301507537687,within-cell unexplained,0.3177556381187396
racket,12.562814070351758,within-cell unexplained,0.3159035961284299
racket,13.065326633165828,within-cell unexplained,0.3283963708615891
racket,13.567839195979898,within-cell unexplained,0.32678038701008205
racket,14.070351758793969,within-cell unexplained,0.3244886671462026
racket,14.57286432160804,within-cell unexplained,0.3216943162611018
racket,15.07537688442211,within-cell unexplained,0.31899158901327823
racket,15.57788944723618,within-cell unexplained,0.30944544583615224
racket,16.08040201005025,within-cell unexplained,0.27472951613790386
racket,16.58291457286432,within-cell unexplained,0.2675562975720801
racket,17.08542713567839,within-cell unexplained,0.26404417554519405
racket,17.587939698492463,within-cell unexplained,0.25869591569884115
racket,18.09045226130653,within-cell unexplained,0.25562718412669877
racket,18.5929648241206,within-cell unexplained,0.2381922704910554
racket,19.09547738693467,within-cell unexplained,0.2348046449803921
racket,19.597989949748744,within-cell unexplained,0.2332555465451546
racket,20.100502512562812,within-cell unexplained,0.26804111061358743
racket,20.60301507537688,within-cell unexplained,0.26644447550789085
racket,21.105527638190953,within-cell unexplained,0.2652495675895787
racket,21.608040201005025,within-cell unexplained,0.2647022145285068
racket,22.110552763819097,within-cell unexplained,0.2648437911772929
racket,22.61306532663316,within-cell unexplained,0.26582191531508836
racket,23.11557788944723,within-cell unexplained,0.2677132544593841
racket,23.618090452261303,within-cell unexplained,0.2703612396526101
racket,24.120603015075375,within-cell unexplained,0.27396749451217717
racket,24.623115577889443,within-cell unexplained,0.27865724632650146
racket,25.125628140703515,within-cell unexplained,0.2843922115200695
racket,25.628140703517587,within-cell unexplained,0.2547654581418581
racket,26.130653266331656,within-cell unexplained,0.26249282235426535
racket,26.633165829145725,within-cell unexplained,0.27394992927498235
racket,27.135678391959797,within-cell unexplained,0.2834438849687999
racket,27.63819095477387,within-cell unexplained,0.29390024588294544
racket,28.140703517587937,within-cell unexplained,0.30574891486731964
racket,28.64321608040201,within-cell unexplained,0.31905358866225986
racket,29.14572864321608,within-cell unexplained,0.33420662205565355
racket,29.64824120603015,within-cell unexplained,0.3495187426309493
racket,30.15075376884422,within-cell unexplained,0.36587875414832305
racket,30.653266331658287,within-cell unexplained,0.3811536242755463
racket,31.15577889447236,within-cell unexplained,0.3974858289699986
racket,31.65829145728643,within-cell unexplained,0.4144541835360476
racket,32.1608040201005,within-cell unexplained,0.42859956234596513
racket,32.66331658291457,within-cell unexplained,0.44888828878186976
racket,33.16582914572864,within-cell unexplained,0.46623973064341534
racket,33.66834170854271,within-cell unexplained,0.4827410929507056
racket,34.17085427135678,within-cell unexplained,0.5009082743213331
racket,34.67336683417085,within-cell unexplained,0.5158850734817729
racket,35.175879396984925,within-cell unexplained,0.5308911188669444
racket,35.678391959798994,within-cell unexplained,0.5429994241119339
racket,36.18090452261306,within-cell unexplained,0.5553888255637753
racket,36.68341708542713,within-cell unexplained,0.5657166115652604
racket,37.1859296482412,within-cell unexplained,0.5742834681892769
racket,37.688442211055275,within-cell unexplained,0.5810926987183276
racket,38.19095477386934,within-cell unexplained,0.5823895578405032
racket,38.69346733668341,within-cell unexplained,0.584962369799591
racket,39.19597989949749,within-cell unexplained,0.5865269504129281
racket,39.69849246231155,within-cell unexplained,0.58117426576307
racket,40.201005025125625,within-cell unexplained,0.5773831871981534
racket,40.70351758793969,within-cell unexplained,0.5716410969286522
racket,41.20603015075376,within-cell unexplained,0.5647545240483344
racket,41.70854271356784,within-cell unexplained,0.5558038223054808
racket,42.211055276381906,within-cell unexplained,0.5509419685131083
racket,42.713567839195974,within-cell unexplained,0.5442460485044154
racket,43.21608040201005,within-cell unexplained,0.5376720217134733
racket,43.71859296482412,within-cell unexplained,0.5355276696991448
racket,44.22110552763819,within-cell unexplained,0.5265970787142688
racket,44.723618090452256,within-cell unexplained,0.51788079737002
racket,45.22613065326632,within-cell unexplained,0.5117465554888253
racket,45.7286432160804,within-cell unexplained,0.5090105239673809
racket,46.23115577889447,within-cell unexplained,0.5040306267077632
racket,46.73366834170854,within-cell unexplained,0.5001735058413844
racket,47.23618090452261,within-cell unexplained,0.4958888178591684
racket,47.73869346733668,within-cell unexplained,0.48670708203696317
racket,48.24120603015075,within-cell unexplained,0.4816668942350541
racket,48.74371859296482,within-cell unexplained,0.4746593504556042
racket,49.24623115577889,within-cell unexplained,0.4616385788213924
racket,49.74874371859296,within-cell unexplained,0.4555772739174198
racket,50.25125628140703,within-cell unexplained,0.45187445085795486
racket,50.7537688442211,within-cell unexplained,0.44383122682923554
racket,51.256281407035175,within-cell unexplained,0.436548983680709
racket,51.75879396984924,within-cell unexplained,0.42689555879134305
racket,52.26130653266331,within-cell unexplained,0.41437481453740044
racket,52.76381909547738,within-cell unexplained,0.40391911354201915
racket,53.26633165829145,within-cell unexplained,0.39714253409717915
racket,53.768844221105525,within-cell unexplained,0.38901227018209694
racket,54.27135678391959,within-cell unexplained,0.3786837042770857
racket,54.77386934673366,within-cell unexplained,0.3699141784730621
racket,55.27638190954774,within-cell unexplained,0.36176925550191574
racket,55.778894472361806,within-cell unexplained,0.3495478946436275
racket,56.281407035175874,within-cell unexplained,0.34977750680361547
racket,56.78391959798994,within-cell unexplained,0.3456130141795778
racket,57.28643216080401,within-cell unexplained,0.3382769798341624
racket,57.78894472361809,within-cell unexplained,0.333153230424428
racket,58.29145728643216,within-cell unexplained,0.32552757077856076
racket,58.793969849246224,within-cell unexplained,0.31826725683881596
racket,59.2964824120603,within-cell unexplained,0.3128281944973516
racket,59.79899497487437,within-cell unexplained,0.3056354382007926
racket,60.30150753768844,within-cell unexplained,0.3003351604320535
racket,60.804020100502505,within-cell unexplained,0.29225934171004947
racket,61.306532663316574,within-cell unexplained,0.28574030830404507
racket,61.80904522613065,within-cell unexplained,0.27571821050617956
racket,62.31155778894472,within-cell unexplained,0.26522287528557376
racket,62.81407035175879,within-cell unexplained,0.26147936520196857
racket,63.31658291457286,within-cell unexplained,0.25687113943870227
racket,63.81909547738693,within-cell unexplained,0.2552320634230848
racket,64.321608040201,within-cell unexplained,0.25129996494234175
racket,64.82412060301507,within-cell unexplained,0.24753337841264791
racket,65.32663316582914,within-cell unexplained,0.26801692359424323
racket,65.82914572864321,within-cell unexplained,0.27060445001108674
racket,66.33165829145727,within-cell unexplained,0.27933076727067246
racket,66.83417085427135,within-cell unexplained,0.295834215227226
racket,67.33668341708542,within-cell unexplained,0.2996884265833937
racket,67.83919597989949,within-cell unexplained,0.3055122837121492
racket,68.34170854271356,within-cell unexplained,0.33430092565697805
racket,68.84422110552764,within-cell unexplained,0.34560232960487647
racket,69.3467336683417,within-cell unexplained,0.3568120974926297
racket,69.84924623115577,within-cell unexplained,0.37007430005582936
racket,70.35175879396985,within-cell unexplained,0.38280634743949593
racket,70.85427135678391,within-cell unexplained,0.3781405063254368
racket,71.35678391959799,within-cell unexplained,0.39664019938263734
racket,71.85929648241205,within-cell unexplained,0.4094109801741631
racket,72.36180904522612,within-cell unexplained,0.4154476521342264
racket,72.8643216080402,within-cell unexplained,0.4316588664765481
racket,73.36683417085426,within-cell unexplained,0.44823775370592395
racket,73.86934673366834,within-cell unexplained,0.4453182396243682
racket,74.3718592964824,within-cell unexplained,0.4637361767543219
racket,74.87437185929647,within-cell unexplained,0.4846022946737402
racket,75.37688442211055,within-cell unexplained,0.49981617903889003
racket,75.87939698492461,within-cell unexplained,0.5235016746514835
racket,76.38190954773869,within-cell unexplained,0.5392420505166187
racket,76.88442211055276,within-cell unexplained,0.5448786694109565
racket,77.38693467336682,within-cell unexplained,0.5509362177763172
racket,77.8894472361809,within-cell unexplained,0.554030856005451
racket,78.39195979899498,within-cell unexplained,0.5536055422693231
racket,78.89447236180904,within-cell unexplained,0.5483239697977147
racket,79.39698492462311,within-cell unexplained,0.5411387321138904
racket,79.89949748743717,within-cell unexplained,0.5280825157072201
racket,80.40201005025125,within-cell unexplained,0.508584383445924
racket,80.90452261306532,within-cell unexplained,0.4897417016626896
racket,81.40703517587939,within-cell unexplained,0.45843075379294995
racket,81.90954773869346,within-cell unexplained,0.4329634934546387
racket,82.41206030150752,within-cell unexplained,0.4092876881321555
racket,82.9145728643216,within-cell unexplained,0.38561140519494336
racket,83.41708542713567,within-cell unexplained,0.3621466393850088
racket,83.91959798994974,within-cell unexplained,0.33952877129891007
racket,84.42211055276381,within-cell unexplained,0.31835369197223773
racket,84.92462311557789,within-cell unexplained,0.29688518347308357
racket,85.42713567839195,within-cell unexplained,0.27918177357786167
racket,85.92964824120602,within-cell unexplained,0.26341070273301354
racket,86.4321608040201,within-cell unexplained,0.249867085605152
racket,86.93467336683416,within-cell unexplained,0.23800012218413844
racket,87.43718592964824,within-cell unexplained,0.22788681200518515
racket,87.9396984924623,within-cell unexplained,0.21937937551907333
racket,88.44221105527637,within-cell unexplained,0.2123964530431177
racket,88.94472361809045,within-cell unexplained,0.20659106954597525
racket,89.44723618090451,within-cell unexplained,0.20184115054728266
racket,89.94974874371859,within-cell unexplained,0.19825174487242034
racket,90.45226130653263,within-cell unexplained,0.19586751453512374
racket,90.95477386934672,within-cell unexplained,0.19328405150732542
racket,91.4572864321608,within-cell unexplained,0.1917263428535126
racket,91.95979899497486,within-cell unexplained,0.19034796300472953
racket,92.46231155778894,within-cell unexplained,0.18919166647752916
racket,92.964824120603,within-cell unexplained,0.18847595829329614
racket,93.46733668341707,within-cell unexplained,0.1899660204488125
racket,93.96984924623116,within-cell unexplained,0.18995889008823907
racket,94.47236180904522,within-cell unexplained,0.1902253813232279
racket,94.97487437185929,within-cell unexplained,0.19090978363308359
racket,95.47738693467336,within-cell unexplained,0.1913504486501049
racket,95.97989949748742,within-cell unexplained,0.1916650131187738
racket,96.4824120603015,within-cell unexplained,0.19312395629282736
racket,96.98492462311556,within-cell unexplained,0.19451890207504477
racket,97.48743718592964,within-cell unexplained,0.19664433199803655
racket,97.98994974874373,within-cell unexplained,0.1976471511906522
racket,98.49246231155776,within-cell unexplained,0.1985292724870748
racket,98.99497487437183,within-cell unexplained,0.19750935585349932
racket,99.49748743718592,within-cell unexplained,0.19846521626678837
racket,100.0,within-cell unexplained,0.19980244845976683
