curve_family,normalised_time_pct,sigma2_action,raw_sigma2_action,omega_action,sigma2_athlete,raw_sigma2_athlete,omega_athlete,sigma2_action_x_athlete,raw_sigma2_action_x_athlete,omega_action_x_athlete,sigma2_trial_residual,raw_sigma2_trial_residual,omega_trial_residual
body14mean,45.7286432160804,3.957203890595403,3.957203890595403,0.4233136317573627,0.2216274946800929,0.2216274946800929,0.0237081389445919,3.038153173540885,3.038153173540885,0.3250000983733095,2.1311762225109128,2.1311762225109128,0.2279781309247356
body14mean,46.23115577889447,4.241903518166369,4.241903518166369,0.4316316291663855,0.2009722395442608,0.2009722395442608,0.0204497756255436,3.2415822584049585,3.2415822584049585,0.3298447089331718,2.143143187157675,2.143143187157675,0.2180738862748991
body14mean,46.73366834170854,4.529988863996825,4.529988863996825,0.4415894711738563,0.1763625734717453,0.1763625734717453,0.0171920633565387,3.4087118827588023,3.4087118827588023,0.3322858671143424,2.143308221002926,2.143308221002926,0.2089325983552626
body14mean,47.23618090452261,4.842770042061243,4.842770042061243,0.4486800228634272,0.1413978812566072,0.1413978812566072,0.0131004371556018,3.572232816799739,3.572232816799739,0.330965436722036,2.2369704716319565,2.2369704716319565,0.207254103258935
body14mean,47.73869346733668,5.162917295721679,5.162917295721679,0.4599393392316107,0.115599320830368,0.115599320830368,0.0102981845714246,3.6890281275661585,3.6890281275661585,0.3286376794773804,2.257668790229636,2.257668790229636,0.2011247967195843
body14mean,48.24120603015075,5.50189057985543,5.50189057985543,0.4775916071086514,0.097294399040838,0.097294399040838,0.0084456402260557,3.7614715834075474,3.7614715834075474,0.3265145376010619,2.159417278951433,2.159417278951433,0.1874482150642307
body14mean,48.74371859296482,5.865033009646376,5.865033009646376,0.4929183987735519,0.071715526880982,0.071715526880982,0.0060272299608944,3.808534231328259,3.808534231328259,0.3200828694216974,2.153305364052984,2.153305364052984,0.1809715018438563
body14mean,49.24623115577889,6.238793706001798,6.238793706001798,0.5090328690697962,0.0542809688262518,0.0542809688262518,0.0044288685601086,3.817319190488522,3.817319190488522,0.3114610021197269,2.1457767772640026,2.1457767772640026,0.1750772602503682
body14mean,49.74874371859296,6.6071734155152315,6.6071734155152315,0.525517563844195,0.0354929391728953,0.0354929391728953,0.0028230170081521,3.7945223220589694,3.7945223220589694,0.3018065368101659,2.135508926703737,2.135508926703737,0.1698528823374868
body14mean,50.25125628140703,6.989479682076709,6.989479682076709,0.5421561212383962,0.0209938398292441,0.0209938398292441,0.0016284386377014,3.760633584619699,3.760633584619699,0.2917027604879567,2.120898366199251,2.120898366199251,0.1645126796359457
body14mean,50.7537688442211,7.3830095952610755,7.3830095952610755,0.56031290879392,0.0170551397083122,0.0170551397083122,0.001294352230828,3.686319625828561,3.686319625828561,0.279762940253781,2.090198722310181,2.090198722310181,0.1586297987214708
body14mean,51.256281407035175,7.770013248314537,7.770013248314537,0.5783017658374351,0.0116268525713148,0.0116268525713148,0.0008653562301945,3.5924406735111982,3.5924406735111982,0.2673759643342182,2.0618340149393295,2.0618340149393295,0.1534569135981523
body14mean,51.75879396984924,8.180263709836332,8.180263709836332,0.5964540555418142,0.0124745974594829,0.0124745974594829,0.000909570218013,3.4859760621144096,3.4859760621144096,0.2541757373016796,2.0361118335995685,2.0361118335995685,0.148460636938493
body14mean,52.26130653266331,8.570034523207166,8.570034523207166,0.6139206537105847,0.0241546246399282,0.0241546246399282,0.001730334097129,3.3631590438441052,3.3631590438441052,0.2409223432109069,2.002166725113121,2.002166725113121,0.1434266689813793
body14mean,52.76381909547738,8.94283851353692,8.94283851353692,0.6314221390249546,0.0381086632176343,0.0381086632176343,0.0026907176740177,3.220636905724262,3.220636905724262,0.2273977597780458,1.961426621178958,1.961426621178958,0.1384893835229818
body14mean,53.26633165829145,9.310574933311042,9.310574933311042,0.6472709139190332,0.0552998504577824,0.0552998504577824,0.0038444440866194,3.084580162774611,3.084580162774611,0.2144399282876104,1.93390055761212,1.93390055761212,0.134444713706737
body14mean,53.768844221105525,9.673536362345118,9.673536362345118,0.6624947201962653,0.0772837724081982,0.0772837724081982,0.0052927997848419,2.945515263397441,2.945515263397441,0.2017243991405485,1.9053452906844928,1.9053452906844928,0.1304880808783443
body14mean,54.27135678391959,9.992340359520057,9.992340359520057,0.6768674190987066,0.1054106452453794,0.1054106452453794,0.0071403724078306,2.8001183250029165,2.8001183250029165,0.1896761715097094,1.8647563744286573,1.8647563744286573,0.1263160369837533
body14mean,54.77386934673366,10.266769901614602,10.266769901614602,0.6888631420887966,0.1304172226881254,0.1304172226881254,0.0087505241341103,2.6712265007155382,2.6712265007155382,0.1792296406900463,1.8355190639674113,1.8355190639674113,0.1231566930870466
body14mean,55.27638190954774,10.512656127676175,10.512656127676175,0.6998788903021977,0.1626926970991926,0.1626926970991926,0.0108312478714382,2.536299500598373,2.536299500598373,0.1688538518138702,1.809030642578787,1.809030642578787,0.1204360100124938
body14mean,55.778894472361806,10.719365510954344,10.719365510954344,0.7095951415425643,0.1915977220133077,0.1915977220133077,0.0126832891865035,2.416230384595581,2.416230384595581,0.1599483980655773,1.7791182543753017,1.7791182543753017,0.1177731712053548
body14mean,56.281407035175874,10.884578528153185,10.884578528153185,0.7174540532485975,0.2181202700682464,0.2181202700682464,0.0143773386770442,2.3126084135359113,2.3126084135359113,0.1524349588343378,1.755808595405966,1.755808595405966,0.1157336492400203
body14mean,56.78391959798994,10.969700715295602,10.969700715295602,0.7231347345760968,0.2460986900401839,0.2460986900401839,0.0162230962831639,2.2218172437525783,2.2218172437525783,0.1464646360494913,1.7320331973210548,1.7320331973210548,0.1141775330912478
body14mean,57.28643216080401,11.010788822227124,11.010788822227124,0.7275413950622319,0.2727217940205729,0.2727217940205729,0.0180201798153703,2.1494740302815485,2.1494740302815485,0.1420271844179065,1.7012591187829564,1.7012591187829564,0.1124112407044912
body14mean,57.78894472361809,10.988796947162443,10.988796947162443,0.7301428463117667,0.2920574786789084,0.2920574786789084,0.019405552745637,2.0982492164176456,2.0982492164176456,0.139416686149817,1.671097839096464,1.671097839096464,0.1110349147927792
body14mean,58.29145728643216,10.919302982695813,10.919302982695813,0.7297842059325635,0.3112450528992175,0.3112450528992175,0.0208018519259382,2.0816496745016315,2.0816496745016315,0.1391256435638253,1.6501745828778756,1.6501745828778756,0.1102882985776728
body14mean,58.793969849246224,10.770735686333843,10.770735686333843,0.7273284147106556,0.3304137684599416,0.3304137684599416,0.022312247687729,2.078803334258646,2.078803334258646,0.1403778513959813,1.6286748796722097,1.6286748796722097,0.109981486205634
body14mean,59.2964824120603,10.561574402406702,10.561574402406702,0.722982561223349,0.3463098861938448,0.3463098861938448,0.023706314888085,2.099542062044212,2.099542062044212,0.1437221610697529,1.6009127281507292,1.6009127281507292,0.1095889628188128
body14mean,59.79899497487437,10.2963245654719,10.2963245654719,0.7161698160479788,0.3579103054355082,0.3579103054355082,0.0248947627840902,2.149725325421399,2.149725325421399,0.149526015916745,1.5729715519119098,1.5729715519119098,0.1094094052511859
body14mean,60.30150753768844,9.974655600470994,9.974655600470994,0.7068681385836834,0.3680000676210751,0.3680000676210751,0.0260788475529617,2.2216921905307747,2.2216921905307747,0.1574433730977378,1.5467077343717943,1.5467077343717943,0.1096096407656171
body14mean,60.804020100502505,9.611537313251963,9.611537313251963,0.6961329074931568,0.3738377653724872,0.3738377653724872,0.0270758737190444,2.3078512266693094,2.3078512266693094,0.1671502832609186,1.5138171626900423,1.5138171626900423,0.10964093552688
body14mean,61.306532663316574,9.201763745815914,9.201763745815914,0.6833485455226224,0.3785184794140536,0.3785184794140536,0.0281098341042109,2.4112281165075986,2.4112281165075986,0.1790645002256161,1.4741856140187153,1.4741856140187153,0.1094771201475505
body14mean,61.80904522613065,8.755236845178587,8.755236845178587,0.6685987782443908,0.3826177608875578,0.3826177608875578,0.0292188289120815,2.5135123164977258,2.5135123164977258,0.1919458369464965,1.4435371216345367,1.4435371216345367,0.1102365558970311
body14mean,62.31155778894472,8.271156472583023,8.271156472583023,0.6516915639461562,0.3854788094893577,0.3854788094893577,0.0303722084157077,2.620285757076247,2.620285757076247,0.2064545784710056,1.414905785337316,1.414905785337316,0.1114816491671303
body14mean,62.81407035175879,7.762138314985917,7.762138314985917,0.6325939291537078,0.3890083886442403,0.3890083886442403,0.0317031641359844,2.734087078301502,2.734087078301502,0.2228209312080863,1.3850994559642569,1.3850994559642569,0.1128819755022211
